Rupture Index,Magnitude,Average Rake (degrees),Area (m^2),Length (m)
4168,8.857028028633305,0.0,7.19504340324602E10,419560.3031816312
4169,8.883341879488768,0.0,7.644468548080232E10,449515.71577468654
4170,8.903292946119151,0.0,8.00383978998596E10,479457.9958650855
4171,8.922367010702374,0.0,8.363199806036191E10,509394.45593433204
4172,8.940646610341355,0.0,8.722723229462619E10,539340.9420385871
4173,8.958185545534109,0.0,9.082199706122836E10,569287.7009226312
4174,8.975029778265114,0.0,9.441376109864185E10,599208.577101466
4175,8.991239941582062,0.0,9.800437874100606E10,629119.6728930029
4176,9.00686924339255,0.0,1.0159557651910222E11,659033.319305012
4177,9.021952596806297,0.0,1.0518605550244423E11,688947.2307240217
4178,9.036528275405647,0.0,1.0877619524334102E11,718861.104058262
4179,9.050630737211838,0.0,1.1236636749678322E11,748770.8494210711
4180,9.064289107638636,0.0,1.1595640090191031E11,778672.6909049654
4181,9.077529841115352,0.0,1.1954611727166617E11,808568.4076622152
4182,9.090377552425814,0.0,1.231354780621818E11,838460.2084531409
4183,9.099767146749455,0.0,1.258266996720536E11,868349.8016014498
4184,9.10895705759892,0.0,1.2851763547916013E11,898237.0994200149
4185,8.88844292500731,0.0,7.734786834597113E10,419560.3031816312
4186,8.91297141796615,0.0,8.184211979431325E10,449515.71577468654
4187,8.931634581901404,0.0,8.543583221337053E10,479457.9958650855
4188,8.949528112330373,0.0,8.902943237387283E10,509394.45593433204
4189,8.966721146601682,0.0,9.262466660813712E10,539340.9420385871
4190,8.983257256492056,0.0,9.621943137473929E10,569287.7009226312
4191,8.999173709843681,0.0,9.981119541215277E10,599208.577101466
4192,9.014522589537068,0.0,1.0340181305451698E11,629119.6728930029
4193,9.029349828248188,0.0,1.0699301083261314E11,659033.319305012
4194,9.043684694775383,0.0,1.1058348981595515E11,688947.2307240217
4195,9.057560195416139,0.0,1.1417362955685194E11,718861.104058262
4196,9.071006190788893,0.0,1.1776380181029414E11,748770.8494210711
4197,9.08404786476052,0.0,1.2135383521542123E11,778672.6909049654
4198,9.096708191398932,0.0,1.249435515851771E11,808568.4076622152
4199,9.109008679076219,0.0,1.2853291237569272E11,838460.2084531409
4200,9.118008036253695,0.0,1.3122413398556453E11,868349.8016014498
4201,9.12682376314077,0.0,1.3391506979267105E11,898237.0994200149
4202,9.135462808345608,0.0,1.3660560114308702E11,928119.7876845085
4203,9.143932268677837,0.0,1.3929578543530948E11,957997.5133405135
4204,9.152237668645153,0.0,1.419853007494858E11,987867.3778503495
4205,9.16038533968771,0.0,1.4467419208455112E11,1017729.8363219609
4206,9.168381538452678,0.0,1.4736259932028015E11,1047587.1257803297
4207,7.2549328714569645,0.0,1.7986078444342513E9,59953.60581099897
4208,7.4311094329112795,0.0,2.698442946474141E9,89948.10956366493
4209,7.5561748369505946,0.0,3.5989746113314056E9,119965.83282711984
4210,7.653081768308617,0.0,4.498687456310381E9,149956.26115954632
4211,7.857254531954503,0.0,7.198778518948654E9,119965.83282711984
4212,7.954157629993422,0.0,8.998332101271442E9,149956.26115954632
4213,8.033256781092387,0.0,1.0795959744089739E10,179916.60819033676
4214,8.100209126626329,0.0,1.2595449654502756E10,209913.05032650998
4215,8.158211824434504,0.0,1.4395158081852976E10,239910.52908825563
4216,8.209346188549262,0.0,1.6193877859780542E10,269888.52909202495
4217,8.255067520700642,0.0,1.7991701711793335E10,299847.7647397372
4218,8.209359762485041,0.0,1.619438401020695E10,179916.60819033676
4219,8.276302143025903,0.0,1.8893259432314598E10,209913.05032650998
4220,8.334301930053599,0.0,2.1592689489797424E10,239910.52908825563
4221,8.385440180770727,0.0,2.4290980589705338E10,269888.52909202495
4222,8.431168993744272,0.0,2.6988199427041042E10,299847.7647397372
4223,8.472525841022762,0.0,2.9684572841556915E10,329796.73691105173
4224,8.510279457184659,0.0,3.2380567947091755E10,359745.5357291259
4225,8.545024214208695,0.0,3.5077550414272964E10,389710.20472024736
4226,8.577195790791311,0.0,3.777468658995702E10,419678.30511352053
4227,8.607139137297777,0.0,4.0471029257617325E10,449630.74823688
4228,8.033324030256345,0.0,1.0797631596523348E10,149958.97882166036
4229,8.445453466362022,0.0,2.7890634805300453E10,239910.52908825563
4230,8.498148885038347,0.0,3.148863800677829E10,269888.52909202495
4231,8.545121888907484,0.0,3.5085440402351616E10,299847.7647397372
4232,8.58749462068278,0.0,3.868117973006229E10,329796.73691105173
4233,8.626091287809905,0.0,4.227624645698058E10,359745.5357291259
4234,8.661544594082898,0.0,4.5872220865395485E10,389710.20472024736
4235,8.694322836829585,0.0,4.9468420724192665E10,419678.30511352053
4236,8.724794821375419,0.0,5.306400975435496E10,449630.74823688
4237,8.74631324425766,0.0,5.575945379592061E10,479573.22061933123
4238,8.766816079664167,0.0,5.845496018490748E10,509512.17672948487
4239,8.786403932494455,0.0,6.11517998042562E10,539468.5145176696
4240,8.805143067505487,0.0,6.384816195381475E10,569423.9696285926
4241,8.823092454325826,0.0,6.65422997229906E10,599348.9969576461
4242,8.626160972787247,0.0,4.2283030468829796E10,299847.7647397372
4243,8.670037594873548,0.0,4.6778121423454956E10,329796.73691105173
4244,8.709878176093547,0.0,5.127237114233695E10,359745.5357291259
4245,8.746375328694775,0.0,5.576742545050194E10,389710.20472024736
4246,8.773515118435942,0.0,5.936362530929912E10,419678.30511352053
4247,8.79905397472795,0.0,6.295921433946141E10,449630.74823688
4248,8.817260200573017,0.0,6.565465838102706E10,479573.22061933123
4249,8.834734201108429,0.0,6.835016477001393E10,509512.17672948487
4250,8.851540387762283,0.0,7.104700438936267E10,539468.5145176696
4251,8.867717558835581,0.0,7.374336653892119E10,569423.9696285926
4252,8.883301080227252,0.0,7.643750430809703E10,599348.9969576461
4253,8.898340061777088,0.0,7.913078919452478E10,629264.1843384174
4254,8.912878319547715,0.0,8.182457740298248E10,659185.4954979982
4255,8.926941889615978,0.0,8.451763902659334E10,689103.2828829755
4256,8.940562609684815,0.0,8.721036253307611E10,719019.9455507898
4257,8.953769858502136,0.0,8.990324245985239E10,748936.9591324974
4258,8.753346447306754,0.0,5.666980545584786E10,359745.5357291259
4259,8.786496673126912,0.0,6.116485976401285E10,389710.20472024736
4260,8.811308607335771,0.0,6.476105962281003E10,419678.30511352053
4261,8.834775397467222,0.0,6.835664865297232E10,449630.74823688
4262,8.85157149028797,0.0,7.105209269453798E10,479573.22061933123
4263,8.867742484684006,0.0,7.374759908352486E10,509512.17672948487
4264,8.883340477503186,0.0,7.64444387028736E10,539468.5145176696
4265,8.898395005345467,0.0,7.914080085243211E10,569423.9696285926
4266,8.912933309507322,0.0,8.183493862160796E10,599348.9969576461
4267,8.926996274582526,0.0,8.45282235080357E10,629264.1843384174
4268,8.940620616926788,0.0,8.722201171649341E10,659185.4954979982
4269,8.953827005965593,0.0,8.991507334010426E10,689103.2828829755
4270,8.966642041286054,0.0,9.260779684658704E10,719019.9455507898
4271,8.979090459850884,0.0,9.530067677336331E10,748936.9591324974
4272,8.99119241759863,0.0,9.799365489115512E10,778850.8697487718
4273,9.002965691756977,0.0,1.0068649970306618E11,808760.9090317654
4274,9.014427210422422,0.0,1.0337910656886424E11,838668.4066188795
4275,9.021901334141594,0.0,1.051736404120374E11,868572.116336955
4276,9.029248121986125,0.0,1.0696795733175876E11,898471.7410867849
4277,7.255140259832145,0.0,1.7994669385834303E9,59982.23651231505
4278,7.431268117298822,0.0,2.6994290964205275E9,89980.97126376524
4279,7.556274897926719,0.0,3.599803907617249E9,119993.46533971415
4280,7.653174163495802,0.0,4.4996446449610615E9,149988.16749038213
4281,7.8573017232548334,0.0,7.1995607958787985E9,119993.46533971415
4282,7.954190127110181,0.0,8.999005448795729E9,149988.16749038213
4283,8.033294052624942,0.0,1.079688630359084E10,179948.75527812773
4284,8.100223562379114,0.0,1.2595868328993658E10,209935.29798649423
4285,8.158218334818855,0.0,1.4395373877407047E10,239928.10024692497
4286,8.209358179931922,0.0,1.619432499850924E10,269907.4230582536
4287,8.255093225994674,0.0,1.7992766648609768E10,299875.64728061424
4288,8.184562408511942,0.0,1.5295618810512293E10,179948.75527812773
4289,8.25512484313817,0.0,1.7994076592088383E10,209935.29798649423
4290,8.315825367817459,0.0,2.069331919291008E10,239928.10024692497
4291,8.36906218078806,0.0,2.339198241558219E10,269907.4230582536
4292,8.416469305385645,0.0,2.6090007623920345E10,299875.64728061424
4293,8.459195651185347,0.0,2.8787277827582935E10,329834.4807448003
4294,8.498083264124547,0.0,3.148388049896008E10,359789.71656397346
4295,8.533778651466807,0.0,3.418091483852903E10,389756.52649895474
4296,8.566763136909628,0.0,3.687807169530314E10,419723.2836564562
4297,8.597416781711061,0.0,3.957508744189682E10,449681.0159935505
4298,8.416495868874211,0.0,2.6091603461796234E10,239928.10024692497
4299,8.472605446878262,0.0,2.9690014506428585E10,269907.4230582536
4300,8.52227743595993,0.0,3.328759769039852E10,299875.64728061424
4301,8.566835530642653,0.0,3.68842195209756E10,329834.4807448003
4302,8.607235447151078,0.0,4.048000518431645E10,359789.71656397346
4303,8.644198197793411,0.0,4.407611942363548E10,389756.52649895474
4304,8.669992609622504,0.0,4.677327628040959E10,419723.2836564562
4305,8.6943392650923,0.0,4.947029202700327E10,449681.0159935505
4306,8.70983659137869,0.0,5.1267461922181496E10,479628.19499745016
4307,8.7248012865888,0.0,5.306479970931522E10,509577.7522365294
4308,8.739273891242156,0.0,5.486294924128131E10,539543.1974699892
4309,8.753276261047569,0.0,5.666064778783065E10,569501.6964670678
4310,8.766831492218406,0.0,5.845703471559695E10,599435.2042013438
4311,8.58753787003885,0.0,3.868503200390944E10,299875.64728061424
4312,8.626146832983132,0.0,4.228165383448651E10,329834.4807448003
4313,8.661593998532938,0.0,4.587743949782736E10,359789.71656397346
4314,8.694367898326323,0.0,4.947355373714639E10,389756.52649895474
4315,8.717421517527224,0.0,5.21707105939205E10,419723.2836564562
4316,8.739311705017101,0.0,5.486772634051418E10,449681.0159935505
4317,8.753308823439966,0.0,5.6664896235692406E10,479628.19499745016
4318,8.766870117638486,0.0,5.846223402282613E10,509577.7522365294
4319,8.780026587577648,0.0,6.026038355479222E10,539543.1974699892
4320,8.792793031428698,0.0,6.205808210134156E10,569501.6964670678
4321,8.805185965994553,0.0,6.385446902910786E10,599435.2042013438
4322,8.817231358463037,0.0,6.565029830237069E10,629359.3091347108
4323,8.828953719366577,0.0,6.7446447187454765E10,659290.5444359244
4324,8.840364076456652,0.0,6.924197509751921E10,689212.3666396224
4325,8.851480444255998,0.0,7.103719879072131E10,719130.5421477153
4326,8.862320228729196,0.0,7.283256818217896E10,749051.9625213365
4327,7.255246920610105,0.0,1.799908934361462E9,59996.9620503762
4328,7.431348409154682,0.0,2.699928210404816E9,89997.60903291233
4329,7.556269225296223,0.0,3.599756888261549E9,119991.89521684642
4330,7.653146767024296,0.0,4.499360803834669E9,149978.69688828225
4331,7.799325205524035,0.0,6.29983857458893E9,119991.89521684642
4332,7.908417450986144,0.0,8.098820767993041E9,149978.69688828225
4333,7.995506016123889,0.0,9.89715677303866E9,179947.47624232376
4334,8.068033515516513,0.0,1.169601804090657E10,209926.99555637987
4335,8.130183647525877,0.0,1.3495476723447489E10,239917.71533205535
4336,8.184538027485933,0.0,1.5294760146997759E10,269903.42806627566
4337,8.232832363824304,0.0,1.7093738690558292E10,299883.2656038183
4338,8.13020354278599,0.0,1.3496094973227255E10,179947.47624232376
4339,8.209363863134548,0.0,1.6194536920001535E10,209926.99555637987
4340,8.276313672090883,0.0,1.8893760992333645E10,239917.71533205535
4341,8.33430399662127,0.0,2.1592792237844154E10,269903.42806627566
4342,8.385446405546162,0.0,2.429132875703647E10,299883.2656038183
4343,8.431184862627742,0.0,2.6989185580237495E10,329854.57149426476
4344,8.472551315815293,0.0,2.968631412859683E10,359817.04187177576
4345,8.510317765502462,0.0,3.238342430660373E10,389784.9858020447
4346,8.533787081725723,0.0,3.4181578344722687E10,419754.6624758465
4347,8.556054439844672,0.0,3.5979862171390305E10,449722.5810269758
4348,8.369055436173724,0.0,2.339161913938031E10,239917.71533205535
4349,8.43120161299581,0.0,2.6990226551355064E10,269903.42806627566
4350,8.472587140974476,0.0,2.968876307054738E10,299883.2656038183
4351,8.510360619397087,0.0,3.2386619893748405E10,329854.57149426476
4352,8.545100945009047,0.0,3.5083748442107735E10,359817.04187177576
4353,8.577266744568796,0.0,3.778085862011464E10,389784.9858020447
4354,8.5974598546006,0.0,3.95790126582336E10,419754.6624758465
4355,8.616756988401644,0.0,4.1377296484901215E10,449722.5810269758
4356,8.626089279899785,0.0,4.227605099789793E10,479681.0701566322
4357,8.635226219321565,0.0,4.317490222061879E10,509642.7824265564
4358,8.64417818468409,0.0,4.407408835741673E10,539615.6529126427
4359,8.652947005450146,0.0,4.497303205956246E10,569580.4447059885
4360,8.661536952629955,0.0,4.5871413745487526E10,599526.4973561583
4361,7.254186176058731,0.0,1.7955180980403235E9,59850.6009740568
4362,7.430270732685449,0.0,2.6932367939478483E9,89774.56080765568
4363,7.555272354796082,0.0,3.5915035480815353E9,119716.78564750832
4364,7.6521561160713665,0.0,4.48910918569177E9,149636.97388374998
4365,7.856364020714443,0.0,7.184032689444733E9,119716.78564750832
4366,7.953266086508312,0.0,8.979878759597334E9,149636.97388374998
4367,8.032488695473159,0.0,1.0776883051804806E10,179580.60020107808
4368,8.09953224542758,0.0,1.2575833950427258E10,209557.88816838127
4369,8.157590428036462,0.0,1.4374575934689346E10,239532.03730974405
4370,8.208768380917624,0.0,1.6172346997080397E10,269491.0456622322
4371,8.254522547045623,0.0,1.7969138991350555E10,299435.4152137549
4372,8.208737779792276,0.0,1.6171207504979305E10,179580.60020107808
4373,8.275769167227546,0.0,1.8870087402075123E10,209557.88816838127
4374,8.333812763261362,0.0,2.1568382268434277E10,239532.03730974405
4375,8.384975861702088,0.0,2.42650241215791E10,269491.0456622322
4376,8.430718352041916,0.0,2.696020986142434E10,299435.4152137549
4377,8.472099749481888,0.0,2.965546319997266E10,329377.13230480684
4378,8.509901091999033,0.0,3.2352369666195694E10,359334.71429839986
4379,8.544678206596735,0.0,3.504961480879728E10,389298.40837068995
4380,8.576863299045492,0.0,3.774577768287472E10,419256.00685455155
4381,8.606809971308369,0.0,4.04403665287131E10,449191.233275264
4382,8.458868397906869,0.0,2.876559393938685E10,239532.03730974405
4383,8.510017103219369,0.0,3.236101297976685E10,269491.0456622322
4384,8.555750225837508,0.0,3.595466784366017E10,299435.4152137549
4385,8.59712365485261,0.0,3.954838523774963E10,329377.13230480684
4386,8.63491759731851,0.0,4.314423177281862E10,359334.71429839986
4387,8.66968835735047,0.0,4.674051991744327E10,389298.40837068995
4388,8.70186706507175,0.0,5.033525607508931E10,419256.00685455155
4389,8.731810022473706,0.0,5.3928119067315125E10,449191.233275264
4390,8.759814965756828,0.0,5.752018144808548E10,479118.42730485264
4391,8.78612604159517,0.0,6.111268323117179E10,509037.97159376857
4392,8.810932092415364,0.0,6.4704938795632126E10,538948.9836365378
4393,8.83438056059543,0.0,6.8294530686271805E10,568840.7025702443
4394,8.85661866294313,0.0,7.188264547965398E10,598717.3090643262
4395,8.652724888528219,0.0,4.495003676740716E10,299435.4152137549
4396,8.69409443419425,0.0,4.9442411276478134E10,329377.13230480684
4397,8.731883645086741,0.0,5.393726187285925E10,359334.71429839986
4398,8.766649571249474,0.0,5.843255283613907E10,389298.40837068995
4399,8.798824945391065,0.0,6.292602091371117E10,419256.00685455155
4400,8.828765992741413,0.0,6.741729928811849E10,449191.233275264
4401,8.856770903950476,0.0,7.190784823330171E10,479118.42730485264
4402,8.883084037268427,0.0,7.639931341155617E10,509037.97159376857
4403,8.907891128072796,0.0,8.089032382042009E10,538948.9836365378
4404,8.931340103108546,0.0,8.537792095290099E10,568840.7025702443
4405,8.953579084560335,0.0,8.98637590005793E10,598717.3090643262
4406,8.974739579432294,0.0,9.435069411804413E10,628609.8276248222
4407,8.994916401301811,0.0,9.883754369064128E10,658508.3049733001
4408,9.014195879881743,0.0,1.033240554363411E11,688402.1321040079
4409,9.032652651971235,0.0,1.0780979899537584E11,718279.9848976068
4410,9.05035168737227,0.0,1.1229419117072734E11,748136.0715527341
4411,9.067353277557897,0.0,1.167774265607648E11,777976.6080088692
4412,9.083712054187439,0.0,1.2126003666041866E11,807810.1787209959
4413,9.099476280124183,0.0,1.2574245597010368E11,837648.7221187599
4414,9.114688609781997,0.0,1.3022497573008525E11,867497.7897671794
4415,9.129385103535501,0.0,1.3470719570880067E11,897351.8997477425
4416,9.143598695561945,0.0,1.3918883602046564E11,927202.075050383
4417,9.157357750699813,0.0,1.4366913382589435E11,957040.1229513068
4418,9.170690667484148,0.0,1.4814820881363394E11,986867.2546452831
4419,9.183623981152188,0.0,1.5262642544150955E11,1016688.2404537235
4420,9.196181513666389,0.0,1.5710401330968985E11,1046505.1906741381
4421,9.208383683227135,0.0,1.6158069156447873E11,1076315.0958604494
4422,9.220250122101389,0.0,1.6605651324140363E11,1106119.771460754
4423,9.231799481161183,0.0,1.7053176479364822E11,1135921.21536233
4424,9.243048169530798,0.0,1.750064226386439E11,1165717.6095808
4425,9.25401073219466,0.0,1.7948020717653012E11,1195508.169407123
4426,9.264701041928777,0.0,1.839530037475335E11,1225290.8608664263
4427,9.275131937055438,0.0,1.8842468177235294E11,1255066.451956944
4428,9.285315436329178,0.0,1.928951468080166E11,1284835.9832910053
4429,9.295263308488373,0.0,1.9736456613893872E11,1314602.2267464777
4430,9.304985747635207,0.0,2.0183274842268338E11,1344361.4055752344
4431,9.314492623919818,0.0,2.0629966417673135E11,1374109.2018619608
